500, 1, 0.845434 
1000, 1, 17.783729 
5000, 1, 3549.630710 
500, 2, 0.820729 
1000, 2, 16.814879 
5000, 2, 3654.914753 
500, 3, 1.170945 
1000, 3, 21.619841 
5000, 3, 3716.261677 
500, 4, 0.749812 
1000, 4, 17.166184 
5000, 4, 3574.609552 
